pokemon_number,pokemon_name_ch,pokemon_name_jp,pokemon_name_en,pokemon_types,pokemon_abilitys,pokemon_status
798,紙御劍,カミツルギ,Kartana,"['草', '鋼']",{'普特': '異獸提升'},"{'HP': 59, '攻擊': 181, '防禦': 131, '特攻': 59, '特防': 31, '速度': 109, '總和': 570}"
799,惡食大王,アクジキング,Guzzlord,"['惡', '龍']",{'普特': '異獸提升'},"{'HP': 223, '攻擊': 101, '防禦': 53, '特攻': 97, '特防': 53, '速度': 43, '總和': 570}"
800,奈克洛茲瑪,ネクロズマ,Necrozma,['超能力'],{'普特': '稜鏡裝甲'},"{'HP': 97, '攻擊': 107, '防禦': 101, '特攻': 127, '特防': 89, '速度': 79, '總和': 600}"
801,瑪機雅娜,マギアナ,Magearna,"['鋼', '妖精']",{'普特': '魂心'},"{'HP': 80, '攻擊': 95, '防禦': 115, '特攻': 130, '特防': 115, '速度': 65, '總和': 600}"
802,瑪夏多,マーシャドー,Marshadow,"['格鬥', '幽靈']",{'普特': '技術高手'},"{'HP': 90, '攻擊': 125, '防禦': 80, '特攻': 90, '特防': 90, '速度': 125, '總和': 600}"
803,毒貝比,ベベノム,Poipole,['毒'],{'普特': '異獸提升'},"{'HP': 67, '攻擊': 73, '防禦': 67, '特攻': 73, '特防': 67, '速度': 73, '總和': 420}"
804,四顎針龍,アーゴヨン,Naganadel,"['毒', '龍']",{'普特': '異獸提升'},"{'HP': 73, '攻擊': 73, '防禦': 73, '特攻': 127, '特防': 73, '速度': 121, '總和': 540}"
805,壘磊石,ツンデツンデ,Stakataka,"['岩石', '鋼']",{'普特': '異獸提升'},"{'HP': 61, '攻擊': 131, '防禦': 211, '特攻': 53, '特防': 101, '速度': 13, '總和': 570}"
806,砰頭小丑,ズガドーン,Blacephalon,"['火', '幽靈']",{'普特': '異獸提升'},"{'HP': 53, '攻擊': 127, '防禦': 53, '特攻': 151, '特防': 79, '速度': 107, '總和': 570}"
807,捷拉奧拉,ゼラオラ,Zeraora,['電'],{'普特': '蓄電'},"{'HP': 88, '攻擊': 112, '防禦': 75, '特攻': 102, '特防': 80, '速度': 143, '總和': 600}"
808,美錄坦,メルタン,Meltan,['鋼'],{'普特': '磁力'},"{'HP': 46, '攻擊': 65, '防禦': 65, '特攻': 55, '特防': 35, '速度': 34, '總和': 300}"
809,美錄梅塔,メルメタル,Melmetal,['鋼'],{'普特': '鐵拳'},"{'HP': 135, '攻擊': 143, '防禦': 143, '特攻': 80, '特防': 65, '速度': 34, '總和': 600}"
810,敲音猴,サルノリ,Grookey,['草'],"{'普特': '茂盛', '夢特': '青草製造者'}","{'HP': 50, '攻擊': 65, '防禦': 50, '特攻': 40, '特防': 40, '速度': 65, '總和': 310}"
811,啪咚猴,バチンキー,Thwackey,['草'],"{'普特': '茂盛', '夢特': '青草製造者'}","{'HP': 70, '攻擊': 85, '防禦': 70, '特攻': 55, '特防': 60, '速度': 80, '總和': 420}"
812,轟擂金剛猩,ゴリランダー,Rillaboom,['草'],"{'普特': '茂盛', '夢特': '青草製造者'}","{'HP': 100, '攻擊': 125, '防禦': 90, '特攻': 60, '特防': 70, '速度': 85, '總和': 530}"
813,炎兔兒,ヒバニー,Scorbunny,['火'],"{'普特': '猛火', '夢特': '自由者'}","{'HP': 50, '攻擊': 71, '防禦': 40, '特攻': 40, '特防': 40, '速度': 69, '總和': 310}"
814,騰蹴小將,ラビフット,Raboot,['火'],"{'普特': '猛火', '夢特': '自由者'}","{'HP': 65, '攻擊': 86, '防禦': 60, '特攻': 55, '特防': 60, '速度': 94, '總和': 420}"
815,閃焰王牌,エースバーン,Cinderace,['火'],"{'普特': '猛火', '夢特': '自由者'}","{'HP': 80, '攻擊': 116, '防禦': 75, '特攻': 65, '特防': 75, '速度': 119, '總和': 530}"
816,淚眼蜥,メッソン,Sobble,['水'],"{'普特': '激流', '夢特': '狙擊手'}","{'HP': 50, '攻擊': 40, '防禦': 40, '特攻': 70, '特防': 40, '速度': 70, '總和': 310}"
817,變澀蜥,ジメレオン,Drizzile,['水'],"{'普特': '激流', '夢特': '狙擊手'}","{'HP': 65, '攻擊': 60, '防禦': 55, '特攻': 95, '特防': 55, '速度': 90, '總和': 420}"
818,千面避役,インテレオン,Inteleon,['水'],"{'普特': '激流', '夢特': '狙擊手'}","{'HP': 70, '攻擊': 85, '防禦': 65, '特攻': 125, '特防': 65, '速度': 120, '總和': 530}"
819,貪心栗鼠,ホシガリス,Skwovet,['一般'],"{'普特': '頰囊', '夢特': '貪吃鬼'}","{'HP': 70, '攻擊': 55, '防禦': 55, '特攻': 35, '特防': 35, '速度': 25, '總和': 275}"
820,藏飽栗鼠,ヨクバリス,Greedent,['一般'],"{'普特': '頰囊', '夢特': '貪吃鬼'}","{'HP': 120, '攻擊': 95, '防禦': 95, '特攻': 55, '特防': 75, '速度': 20, '總和': 460}"
821,稚山雀,ココガラ,Rookidee,['飛行'],"{'普特': ['銳利目光', '緊張感'], '夢特': '健壯胸肌'}","{'HP': 38, '攻擊': 47, '防禦': 35, '特攻': 33, '特防': 35, '速度': 57, '總和': 245}"
822,藍鴉,アオガラス,Corvisquire,['飛行'],"{'普特': ['銳利目光', '緊張感'], '夢特': '健壯胸肌'}","{'HP': 68, '攻擊': 67, '防禦': 55, '特攻': 43, '特防': 55, '速度': 77, '總和': 365}"
823,鋼鎧鴉,アーマーガア,Corviknight,"['飛行', '鋼']","{'普特': ['壓迫感', '緊張感'], '夢特': '鏡甲'}","{'HP': 98, '攻擊': 87, '防禦': 105, '特攻': 53, '特防': 85, '速度': 67, '總和': 495}"
824,索偵蟲,サッチムシ,Blipbug,['蟲'],"{'普特': ['蟲之預感', '複眼'], '夢特': '心靈感應'}","{'HP': 25, '攻擊': 20, '防禦': 20, '特攻': 25, '特防': 45, '速度': 45, '總和': 180}"
825,天罩蟲,レドームシ,Dottler,"['蟲', '超能力']","{'普特': ['蟲之預感', '複眼'], '夢特': '心靈感應'}","{'HP': 50, '攻擊': 35, '防禦': 80, '特攻': 50, '特防': 90, '速度': 30, '總和': 335}"
826,以歐路普,イオルブ,Orbeetle,"['蟲', '超能力']","{'普特': ['蟲之預感', '察覺'], '夢特': '心靈感應'}","{'HP': 60, '攻擊': 45, '防禦': 110, '特攻': 80, '特防': 120, '速度': 90, '總和': 505}"
827,偷兒狐,クスネ,Nickit,['惡'],"{'普特': ['逃跑', '輕裝'], '夢特': '蹲守'}","{'HP': 40, '攻擊': 28, '防禦': 28, '特攻': 47, '特防': 52, '速度': 50, '總和': 245}"
828,狐大盜,フォクスライ,Thievul,['惡'],"{'普特': ['逃跑', '輕裝'], '夢特': '蹲守'}","{'HP': 70, '攻擊': 58, '防禦': 58, '特攻': 87, '特防': 92, '速度': 90, '總和': 455}"
829,幼棉棉,ヒメンカ,Gossifleur,['草'],"{'普特': ['棉絮', '再生力'], '夢特': '孢子'}","{'HP': 40, '攻擊': 40, '防禦': 60, '特攻': 40, '特防': 60, '速度': 10, '總和': 250}"
830,白蓬蓬,ワタシラガ,Eldegoss,['草'],"{'普特': ['棉絮', '再生力'], '夢特': '孢子'}","{'HP': 60, '攻擊': 50, '防禦': 90, '特攻': 80, '特防': 120, '速度': 60, '總和': 460}"
831,毛辮羊,ウールー,Wooloo,['一般'],"{'普特': ['毛茸茸', '逃跑'], '夢特': '防彈'}","{'HP': 42, '攻擊': 40, '防禦': 55, '特攻': 40, '特防': 45, '速度': 48, '總和': 270}"
832,毛毛角羊,バイウールー,Dubwool,['一般'],"{'普特': ['毛茸茸', '不屈之心'], '夢特': '防彈'}","{'HP': 72, '攻擊': 80, '防禦': 100, '特攻': 60, '特防': 90, '速度': 88, '總和': 490}"
833,咬咬龜,カムカメ,Chewtle,['水'],"{'普特': ['強壯之顎', '硬殼盔甲'], '夢特': '悠遊自如'}","{'HP': 50, '攻擊': 64, '防禦': 50, '特攻': 38, '特防': 38, '速度': 44, '總和': 284}"
834,暴噬龜,カジリガメ,Drednaw,"['水', '岩石']","{'普特': ['強壯之顎', '硬殼盔甲'], '夢特': '悠遊自如'}","{'HP': 90, '攻擊': 115, '防禦': 90, '特攻': 48, '特防': 68, '速度': 74, '總和': 485}"
835,來電汪,ワンパチ,Yamper,['電'],"{'普特': '撿球', '夢特': '膽怯'}","{'HP': 59, '攻擊': 45, '防禦': 50, '特攻': 40, '特防': 50, '速度': 26, '總和': 270}"
836,逐電犬,パルスワン,Boltund,['電'],"{'普特': '強壯之顎', '夢特': '好勝'}","{'HP': 69, '攻擊': 90, '防禦': 60, '特攻': 90, '特防': 60, '速度': 121, '總和': 490}"
837,小炭仔,タンドン,Rolycoly,['岩石'],"{'普特': ['蒸汽機', '耐熱'], '夢特': '引火'}","{'HP': 30, '攻擊': 40, '防禦': 50, '特攻': 40, '特防': 50, '速度': 30, '總和': 240}"
838,大炭車,トロッゴン,Carkol,"['岩石', '火']","{'普特': ['蒸汽機', '火焰之軀'], '夢特': '引火'}","{'HP': 80, '攻擊': 60, '防禦': 90, '特攻': 60, '特防': 70, '速度': 50, '總和': 410}"
839,巨炭山,セキタンザン,Coalossal,"['岩石', '火']","{'普特': ['蒸汽機', '火焰之軀'], '夢特': '引火'}","{'HP': 110, '攻擊': 80, '防禦': 120, '特攻': 80, '特防': 90, '速度': 30, '總和': 510}"
840,啃果蟲,カジッチュ,Applin,"['草', '龍']","{'普特': ['熟成', '貪吃鬼'], '夢特': '防彈'}","{'HP': 40, '攻擊': 40, '防禦': 80, '特攻': 40, '特防': 40, '速度': 20, '總和': 260}"
841,蘋裹龍,アップリュー,Flapple,"['草', '龍']","{'普特': ['熟成', '貪吃鬼'], '夢特': '活力'}","{'HP': 70, '攻擊': 110, '防禦': 80, '特攻': 95, '特防': 60, '速度': 70, '總和': 485}"
842,豐蜜龍,タルップル,Appletun,"['草', '龍']","{'普特': ['熟成', '貪吃鬼'], '夢特': '厚脂肪'}","{'HP': 110, '攻擊': 85, '防禦': 80, '特攻': 100, '特防': 80, '速度': 30, '總和': 485}"
843,沙包蛇,スナヘビ,Silicobra,['地面'],"{'普特': ['吐沙', '蛻皮'], '夢特': '沙隱'}","{'HP': 52, '攻擊': 57, '防禦': 75, '特攻': 35, '特防': 50, '速度': 46, '總和': 315}"
844,沙螺蟒,サダイジャ,Sandaconda,['地面'],"{'普特': ['吐沙', '蛻皮'], '夢特': '沙隱'}","{'HP': 72, '攻擊': 107, '防禦': 125, '特攻': 65, '特防': 70, '速度': 71, '總和': 510}"
845,古月鳥,ウッウ,Cramorant,"['飛行', '水']",{'普特': '一口導彈'},"{'HP': 70, '攻擊': 85, '防禦': 55, '特攻': 85, '特防': 95, '速度': 85, '總和': 475}"
846,刺梭魚,サシカマス,Arrokuda,['水'],"{'普特': '悠遊自如', '夢特': '螺旋尾鰭'}","{'HP': 41, '攻擊': 63, '防禦': 40, '特攻': 40, '特防': 30, '速度': 66, '總和': 280}"
847,戽斗尖梭,カマスジョー,Barraskewda,['水'],"{'普特': '悠遊自如', '夢特': '螺旋尾鰭'}","{'HP': 61, '攻擊': 123, '防禦': 60, '特攻': 60, '特防': 50, '速度': 136, '總和': 490}"
848,毒電嬰,エレズン,Toxel,"['電', '毒']","{'普特': ['膽怯', '靜電'], '夢特': '笨拙'}","{'HP': 40, '攻擊': 38, '防禦': 35, '特攻': 54, '特防': 35, '速度': 40, '總和': 242}"
849,顫弦蠑螈,ストリンダー,Toxtricity,"['電', '毒']","{'普特': ['龐克搖滾', '正電'], '夢特': '技術高手'}","{'HP': 75, '攻擊': 98, '防禦': 70, '特攻': 114, '特防': 70, '速度': 75, '總和': 502}"
850,燒火蚣,ヤクデ,Sizzlipede,"['火', '蟲']","{'普特': ['引火', '白色煙霧'], '夢特': '火焰之軀'}","{'HP': 50, '攻擊': 65, '防禦': 45, '特攻': 50, '特防': 50, '速度': 45, '總和': 305}"
851,焚焰蚣,マルヤクデ,Centiskorch,"['火', '蟲']","{'普特': ['引火', '白色煙霧'], '夢特': '火焰之軀'}","{'HP': 100, '攻擊': 115, '防禦': 65, '特攻': 90, '特防': 90, '速度': 65, '總和': 525}"
852,拳拳蛸,タタッコ,Clobbopus,['格鬥'],"{'普特': '柔軟', '夢特': '技術高手'}","{'HP': 50, '攻擊': 68, '防禦': 60, '特攻': 50, '特防': 50, '速度': 32, '總和': 310}"
853,八爪武師,オトスパス,Grapploct,['格鬥'],"{'普特': '柔軟', '夢特': '技術高手'}","{'HP': 80, '攻擊': 118, '防禦': 90, '特攻': 70, '特防': 80, '速度': 42, '總和': 480}"
854,來悲茶,ヤバチャ,Sinistea,['幽靈'],"{'普特': '碎裂鎧甲', '夢特': '詛咒之軀'}","{'HP': 40, '攻擊': 45, '防禦': 45, '特攻': 74, '特防': 54, '速度': 50, '總和': 308}"
855,怖思壺,ポットデス,Polteageist,['幽靈'],"{'普特': '碎裂鎧甲', '夢特': '詛咒之軀'}","{'HP': 60, '攻擊': 65, '防禦': 65, '特攻': 134, '特防': 114, '速度': 70, '總和': 508}"
856,迷布莉姆,ミブリム,Hatenna,['超能力'],"{'普特': ['治癒之心', '危險預知'], '夢特': '魔法鏡'}","{'HP': 42, '攻擊': 30, '防禦': 45, '特攻': 56, '特防': 53, '速度': 39, '總和': 265}"
857,提布莉姆,テブリム,Hattrem,['超能力'],"{'普特': ['治癒之心', '危險預知'], '夢特': '魔法鏡'}","{'HP': 57, '攻擊': 40, '防禦': 65, '特攻': 86, '特防': 73, '速度': 49, '總和': 370}"
858,布莉姆溫,ブリムオン,Hatterene,"['超能力', '妖精']","{'普特': ['治癒之心', '危險預知'], '夢特': '魔法鏡'}","{'HP': 57, '攻擊': 90, '防禦': 95, '特攻': 136, '特防': 103, '速度': 29, '總和': 510}"
859,搗蛋小妖,ベロバー,Impidimp,"['惡', '妖精']","{'普特': ['惡作劇之心', '察覺'], '夢特': '順手牽羊'}","{'HP': 45, '攻擊': 45, '防禦': 30, '特攻': 55, '特防': 40, '速度': 50, '總和': 265}"
860,詐唬魔,ギモー,Morgrem,"['惡', '妖精']","{'普特': ['惡作劇之心', '察覺'], '夢特': '順手牽羊'}","{'HP': 65, '攻擊': 60, '防禦': 45, '特攻': 75, '特防': 55, '速度': 70, '總和': 370}"
861,長毛巨魔,オーロンゲ,Grimmsnarl,"['惡', '妖精']","{'普特': ['惡作劇之心', '察覺'], '夢特': '順手牽羊'}","{'HP': 95, '攻擊': 120, '防禦': 65, '特攻': 95, '特防': 75, '速度': 60, '總和': 510}"
862,堵攔熊,タチフサグマ,Obstagoon,"['惡', '一般']","{'普特': ['捨身', '毅力'], '夢特': '不服輸'}","{'HP': 93, '攻擊': 90, '防禦': 101, '特攻': 60, '特防': 81, '速度': 95, '總和': 520}"
863,喵頭目,ニャイキング,Perrserker,['鋼'],"{'普特': ['戰鬥盔甲', '硬爪'], '夢特': '鋼之意志'}","{'HP': 70, '攻擊': 110, '防禦': 100, '特攻': 50, '特防': 60, '速度': 50, '總和': 440}"
864,魔靈珊瑚,サニゴーン,Cursola,['幽靈'],"{'普特': '碎裂鎧甲', '夢特': '滅亡之軀'}","{'HP': 60, '攻擊': 95, '防禦': 50, '特攻': 145, '特防': 130, '速度': 30, '總和': 510}"
865,蔥遊兵,ネギガナイト,Sirfetch'd,['格鬥'],"{'普特': '不屈之心', '夢特': '膽量'}","{'HP': 62, '攻擊': 135, '防禦': 95, '特攻': 68, '特防': 82, '速度': 65, '總和': 507}"
866,踏冰人偶,バリコオル,Mr. Rime,"['冰', '超能力']","{'普特': ['蹣跚', '除障'], '夢特': '冰凍之軀'}","{'HP': 80, '攻擊': 85, '防禦': 75, '特攻': 110, '特防': 100, '速度': 70, '總和': 520}"
867,死神板,デスバーン,Runerigus,"['地面', '幽靈']",{'普特': '遊魂'},"{'HP': 58, '攻擊': 95, '防禦': 145, '特攻': 50, '特防': 105, '速度': 30, '總和': 483}"
868,小仙奶,マホミル,Milcery,['妖精'],"{'普特': '甜幕', '夢特': '芳香幕'}","{'HP': 45, '攻擊': 40, '防禦': 40, '特攻': 50, '特防': 61, '速度': 34, '總和': 270}"
869,霜奶仙,マホイップ,Alcremie,['妖精'],"{'普特': '甜幕', '夢特': '芳香幕'}","{'HP': 65, '攻擊': 60, '防禦': 75, '特攻': 110, '特防': 121, '速度': 64, '總和': 495}"
870,列陣兵,タイレーツ,Falinks,['格鬥'],"{'普特': '戰鬥盔甲', '夢特': '不服輸'}","{'HP': 65, '攻擊': 100, '防禦': 100, '特攻': 70, '特防': 60, '速度': 75, '總和': 470}"
871,啪嚓海膽,バチンウニ,Pincurchin,['電'],"{'普特': '避雷針', '夢特': '電氣製造者'}","{'HP': 48, '攻擊': 101, '防禦': 95, '特攻': 91, '特防': 85, '速度': 15, '總和': 435}"
872,雪吞蟲,ユキハミ,Snom,"['冰', '蟲']","{'普特': '鱗粉', '夢特': '冰鱗粉'}","{'HP': 30, '攻擊': 25, '防禦': 35, '特攻': 45, '特防': 30, '速度': 20, '總和': 185}"
873,雪絨蛾,モスノウ,Frosmoth,"['冰', '蟲']","{'普特': '鱗粉', '夢特': '冰鱗粉'}","{'HP': 70, '攻擊': 65, '防禦': 60, '特攻': 125, '特防': 90, '速度': 65, '總和': 475}"
874,巨石丁,イシヘンジン,Stonjourner,['岩石'],{'普特': '能量點'},"{'HP': 100, '攻擊': 125, '防禦': 135, '特攻': 20, '特防': 20, '速度': 70, '總和': 470}"
875,冰砌鵝,コオリッポ,Eiscue,['冰'],{'普特': '結凍頭'},"{'HP': 75, '攻擊': 80, '防禦': 110, '特攻': 65, '特防': 90, '速度': 50, '總和': 470}"
876,愛管侍,イエッサン,Indeedee,"['超能力', '一般']","{'普特': ['精神力', '同步'], '夢特': '精神製造者'}","{'HP': 60, '攻擊': 65, '防禦': 55, '特攻': 105, '特防': 95, '速度': 95, '總和': 475}"
877,莫魯貝可,モルペコ,Morpeko,"['電', '惡']",{'普特': '飽了又餓'},"{'HP': 58, '攻擊': 95, '防禦': 58, '特攻': 70, '特防': 58, '速度': 97, '總和': 436}"
878,銅象,ゾウドウ,Cufant,['鋼'],"{'普特': '強行', '夢特': '重金屬'}","{'HP': 72, '攻擊': 80, '防禦': 49, '特攻': 40, '特防': 49, '速度': 40, '總和': 330}"
879,大王銅象,ダイオウドウ,Copperajah,['鋼'],"{'普特': '強行', '夢特': '重金屬'}","{'HP': 122, '攻擊': 130, '防禦': 69, '特攻': 80, '特防': 69, '速度': 30, '總和': 500}"
880,雷鳥龍,パッチラゴン,Dracozolt,"['電', '龍']","{'普特': ['蓄電', '活力'], '夢特': '撥沙'}","{'HP': 90, '攻擊': 100, '防禦': 90, '特攻': 80, '特防': 70, '速度': 75, '總和': 505}"
881,雷鳥海獸,パッチルドン,Arctozolt,"['電', '冰']","{'普特': ['蓄電', '靜電'], '夢特': '撥雪'}","{'HP': 90, '攻擊': 100, '防禦': 90, '特攻': 90, '特防': 80, '速度': 55, '總和': 505}"
882,鰓魚龍,ウオノラゴン,Dracovish,"['水', '龍']","{'普特': ['儲水', '強壯之顎'], '夢特': '撥沙'}","{'HP': 90, '攻擊': 90, '防禦': 100, '特攻': 70, '特防': 80, '速度': 75, '總和': 505}"
883,鰓魚海獸,ウオチルドン,Arctovish,"['水', '冰']","{'普特': ['儲水', '冰凍之軀'], '夢特': '撥雪'}","{'HP': 90, '攻擊': 90, '防禦': 100, '特攻': 80, '特防': 90, '速度': 55, '總和': 505}"
884,鋁鋼龍,ジュラルドン,Duraludon,"['鋼', '龍']","{'普特': ['輕金屬', '重金屬'], '夢特': '堅毅'}","{'HP': 70, '攻擊': 95, '防禦': 115, '特攻': 120, '特防': 50, '速度': 85, '總和': 535}"
885,多龍梅西亞,ドラメシヤ,Dreepy,"['龍', '幽靈']","{'普特': ['恆淨之軀', '穿透'], '夢特': '詛咒之軀'}","{'HP': 28, '攻擊': 60, '防禦': 30, '特攻': 40, '特防': 30, '速度': 82, '總和': 270}"
886,多龍奇,ドロンチ,Drakloak,"['龍', '幽靈']","{'普特': ['恆淨之軀', '穿透'], '夢特': '詛咒之軀'}","{'HP': 68, '攻擊': 80, '防禦': 50, '特攻': 60, '特防': 50, '速度': 102, '總和': 410}"
887,多龍巴魯託,ドラパルト,Dragapult,"['龍', '幽靈']","{'普特': ['恆淨之軀', '穿透'], '夢特': '詛咒之軀'}","{'HP': 88, '攻擊': 120, '防禦': 75, '特攻': 100, '特防': 75, '速度': 142, '總和': 600}"
888,蒼響,ザシアン,Zacian,['妖精'],{'普特': '不撓之劍'},"{'HP': 92, '攻擊': 130, '防禦': 115, '特攻': 80, '特防': 115, '速度': 138, '總和': 670}"
889,藏瑪然特,ザマゼンタ,Zamazenta,['格鬥'],{'普特': '不屈之盾'},"{'HP': 92, '攻擊': 130, '防禦': 115, '特攻': 80, '特防': 115, '速度': 138, '總和': 670}"
890,無極汰那,ムゲンダイナ,Eternatus,"['毒', '龍']",{'普特': '壓迫感'},"{'HP': 140, '攻擊': 85, '防禦': 95, '特攻': 145, '特防': 95, '速度': 130, '總和': 690}"
891,熊徒弟,ダクマ,Kubfu,['格鬥'],{'普特': '精神力'},"{'HP': 60, '攻擊': 90, '防禦': 60, '特攻': 53, '特防': 50, '速度': 72, '總和': 385}"
892,武道熊師,ウーラオス,Urshifu,"['格鬥', '惡']",{'普特': '無形拳'},"{'HP': 100, '攻擊': 130, '防禦': 100, '特攻': 63, '特防': 60, '速度': 97, '總和': 550}"
893,薩戮德,ザルード,Zarude,"['惡', '草']",{'普特': '葉子防守'},"{'HP': 105, '攻擊': 120, '防禦': 105, '特攻': 70, '特防': 95, '速度': 105, '總和': 600}"
894,雷吉艾勒奇,レジエレキ,Regieleki,['電'],{'普特': '電晶體'},"{'HP': 80, '攻擊': 100, '防禦': 50, '特攻': 100, '特防': 50, '速度': 200, '總和': 580}"
895,雷吉鐸拉戈,レジドラゴ,Regidrago,['龍'],{'普特': '龍顎'},"{'HP': 200, '攻擊': 100, '防禦': 50, '特攻': 100, '特防': 50, '速度': 80, '總和': 580}"
